transaction_id,customer_id,product_id,transaction_date,transaction_month,transaction_type,amount_myr,channel,status
T013030,C00182,P008,2024-12-04,2024-12,Purchase,448.65,Call Centre,Successful
T013031,C00801,P001,2023-08-27,2023-08,Transfer,85.14,Mobile App,Successful
T013032,C01738,P002,2024-05-21,2024-05,Purchase,39.25,ATM,Successful
T013033,C00115,P004,2024-03-01,2024-03,Withdrawal,100.0,Online Banking,Successful
T013034,C01243,P003,2023-04-19,2023-04,Withdrawal,1000.0,Branch,Successful
T013035,C01531,P009,2024-11-26,2024-11,Transfer,81.81,Mobile App,Successful
T013036,C00165,P009,2023-11-17,2023-11,Transfer,938.62,Online Banking,Successful
T013037,C00236,P005,2024-06-29,2024-06,Refund,256.66,Call Centre,Successful
T013038,C01074,P002,2024-01-09,2024-01,Refund,56.3,Mobile App,Successful
T013039,C01435,P002,2023-01-31,2023-01,Bill Payment,70.48,Mobile App,Successful
T013040,C01381,P006,2024-01-01,2024-01,Transfer,248.98,Call Centre,Successful
T013041,C01665,P001,2024-03-22,2024-03,Purchase,156.82,Branch,Successful
T013042,C01028,P010,2024-11-12,2024-11,Purchase,57.73,Mobile App,Successful
T013043,C00516,P010,2024-01-20,2024-01,Purchase,37.96,Online Banking,Successful
T013044,C00048,P009,2024-12-20,2024-12,Withdrawal,1000.0,Call Centre,Successful
T013045,C00424,P002,2023-04-29,2023-04,Bill Payment,302.84,Branch,Successful
T013046,C00127,P010,2024-10-29,2024-10,Purchase,242.98,Online Banking,Successful
T013047,C00700,P001,2024-07-25,2024-07,Transfer,140.98,Call Centre,Successful
T013048,C01961,P006,2023-12-11,2023-12,Purchase,305.54,Call Centre,Reversed
T013049,C01397,P001,2024-09-22,2024-09,Purchase,768.18,Online Banking,Failed
T013050,C00743,P007,2023-11-20,2023-11,Transfer,377.49,Branch,Successful
T013051,C00970,P010,2024-05-11,2024-05,Withdrawal,500.0,Online Banking,Successful
T013052,C00727,P009,2023-03-24,2023-03,Purchase,679.18,Branch,Reversed
T013053,C00395,P005,2023-12-24,2023-12,Bill Payment,85.13,Mobile App,Successful
T013054,C00319,P008,2023-10-07,2023-10,Withdrawal,500.0,Mobile App,Successful
T013055,C00352,P002,2024-02-24,2024-02,Withdrawal,500.0,Mobile App,Reversed
T013056,C00675,P008,2024-03-03,2024-03,Purchase,62.76,Mobile App,Successful
T013057,C01260,P002,2024-04-08,2024-04,Transfer,154.18,Call Centre,Successful
T013058,C01238,P007,2023-10-09,2023-10,Purchase,24.97,Mobile App,Successful
T013059,C00573,P010,2024-01-14,2024-01,Bill Payment,2004.99,Mobile App,Successful
T013060,C00077,P007,2023-10-04,2023-10,Withdrawal,300.0,Mobile App,Successful
T013061,C01706,P010,2024-03-14,2024-03,Purchase,1400.7,ATM,Failed
T013062,C01003,P002,2024-10-03,2024-10,Transfer,255.16,Mobile App,Failed
T013063,C01048,P003,2023-07-15,2023-07,Refund,455.48,Branch,Successful
T013064,C01476,P001,2024-08-05,2024-08,Transfer,142.93,Online Banking,Successful
T013065,C01783,P001,2023-12-08,2023-12,Top-Up,307.58,Mobile App,Successful
T013066,C00936,P010,2024-10-25,2024-10,Bill Payment,500.47,Online Banking,Successful
T013067,C00686,P008,2023-12-15,2023-12,Purchase,508.27,Branch,Successful
T013068,C00738,P009,2024-12-08,2024-12,Transfer,573.78,Mobile App,Successful
T013069,C01081,P010,2023-04-08,2023-04,Bill Payment,163.18,Online Banking,Successful
T013070,C00224,P001,2024-09-05,2024-09,Transfer,144.26,Mobile App,Successful
T013071,C00349,P010,2023-07-22,2023-07,Bill Payment,42.37,ATM,Successful
T013072,C00614,P001,2023-10-27,2023-10,Purchase,435.08,Mobile App,Successful
T013073,C00509,P008,2023-07-30,2023-07,Top-Up,804.82,Call Centre,Successful
T013074,C01139,P001,2024-06-04,2024-06,Purchase,1447.48,Online Banking,Successful
T013075,C00414,P009,2024-07-23,2024-07,Transfer,342.3,Mobile App,Successful
T013076,C00676,P007,2024-03-05,2024-03,Transfer,105.31,Mobile App,Successful
T013077,C00283,P001,2023-05-13,2023-05,Bill Payment,37.83,Mobile App,Successful
T013078,C01593,P007,2024-09-12,2024-09,Transfer,769.57,Branch,Successful
T013079,C01777,P005,2024-07-17,2024-07,Bill Payment,33.92,Call Centre,Successful
T013080,C01739,P006,2024-07-18,2024-07,Bill Payment,168.23,Online Banking,Failed
T013081,C00711,P002,2023-03-26,2023-03,Transfer,191.19,Call Centre,Failed
T013082,C00402,P010,2024-09-27,2024-09,Purchase,226.69,Mobile App,Successful
T013083,C01525,P004,2023-02-19,2023-02,Refund,254.52,Mobile App,Successful
T013084,C01044,P010,2023-09-05,2023-09,Bill Payment,284.85,Mobile App,Successful
T013085,C00615,P003,2023-12-25,2023-12,Bill Payment,17.17,Call Centre,Successful
T013086,C01205,P006,2023-06-28,2023-06,Bill Payment,248.67,Online Banking,Successful
T013087,C01244,P006,2024-03-07,2024-03,Bill Payment,21.06,Mobile App,Successful
T013088,C00625,P002,2023-11-16,2023-11,Transfer,547.54,Branch,Successful
T013089,C00810,P006,2023-04-20,2023-04,Withdrawal,1000.0,Online Banking,Successful
T013090,C00489,P005,2023-12-11,2023-12,Bill Payment,22.81,Branch,Successful
T013091,C01776,P002,2023-09-09,2023-09,Purchase,99.92,Mobile App,Successful
T013092,C00575,P007,2023-08-12,2023-08,Purchase,130.7,Call Centre,Successful
T013093,C00120,P003,2024-07-19,2024-07,Bill Payment,906.66,Mobile App,Successful
T013094,C01344,P010,2023-09-20,2023-09,Purchase,303.78,Online Banking,Successful
T013095,C01711,P002,2024-04-17,2024-04,Transfer,357.41,Online Banking,Successful
T013096,C00704,P009,2024-01-28,2024-01,Bill Payment,897.26,Call Centre,Successful
T013097,C00972,P005,2023-07-19,2023-07,Purchase,220.14,Mobile App,Successful
T013098,C00919,P009,2024-08-29,2024-08,Transfer,560.94,Branch,Successful
T013099,C01478,P007,2023-01-22,2023-01,Withdrawal,500.0,Online Banking,Successful
T013100,C00487,P010,2024-07-09,2024-07,Bill Payment,59.44,Mobile App,Successful
T013101,C00077,P010,2023-01-06,2023-01,Transfer,1236.8,Branch,Successful
T013102,C01491,P004,2023-04-10,2023-04,Transfer,51.3,Mobile App,Successful
T013103,C01277,P009,2024-10-28,2024-10,Transfer,671.22,Mobile App,Successful
T013104,C00262,P009,2023-03-10,2023-03,Transfer,46.12,Online Banking,Successful
T013105,C01779,P007,2024-05-31,2024-05,Transfer,474.07,Mobile App,Successful
T013106,C00235,P002,2024-02-25,2024-02,Bill Payment,1897.15,ATM,Successful
T013107,C00788,P007,2024-06-06,2024-06,Withdrawal,2000.0,Mobile App,Successful
T013108,C01483,P008,2024-11-21,2024-11,Transfer,184.57,Online Banking,Successful
T013109,C00233,P010,2024-03-26,2024-03,Withdrawal,200.0,Mobile App,Successful
T013110,C01032,P004,2023-03-30,2023-03,Bill Payment,170.32,Branch,Successful
T013111,C00616,P006,2023-09-05,2023-09,Transfer,1808.24,Mobile App,Successful
T013112,C01133,P007,2023-08-08,2023-08,Transfer,302.3,ATM,Successful
T013113,C00933,P008,2024-12-27,2024-12,Purchase,172.05,Call Centre,Successful
T013114,C01190,P006,2023-02-15,2023-02,Purchase,135.06,ATM,Successful
T013115,C01148,P010,2023-02-12,2023-02,Bill Payment,87.69,Online Banking,Successful
T013116,C00684,P008,2023-12-22,2023-12,Bill Payment,122.67,Mobile App,Successful
T013117,C01119,P009,2024-05-12,2024-05,Withdrawal,1000.0,Online Banking,Successful
T013118,C00376,P003,2023-02-10,2023-02,Purchase,143.11,Online Banking,Successful
T013119,C01071,P010,2023-02-25,2023-02,Purchase,118.63,Online Banking,Failed
T013120,C01585,P001,2024-12-25,2024-12,Refund,2461.99,ATM,Successful
T013121,C00298,P005,2024-10-25,2024-10,Top-Up,78.8,Call Centre,Successful
T013122,C01103,P008,2024-06-01,2024-06,Transfer,287.52,ATM,Successful
T013123,C01800,P009,2024-12-16,2024-12,Bill Payment,469.55,Mobile App,Successful
T013124,C00890,P008,2024-12-02,2024-12,Purchase,489.37,ATM,Successful
T013125,C00884,P010,2024-02-08,2024-02,Bill Payment,229.41,Mobile App,Successful
T013126,C00746,P010,2024-07-23,2024-07,Bill Payment,187.77,Branch,Failed
T013127,C01301,P002,2024-06-30,2024-06,Top-Up,402.1,Online Banking,Successful
T013128,C00738,P003,2024-03-10,2024-03,Purchase,328.05,Online Banking,Successful
T013129,C01259,P006,2024-06-14,2024-06,Bill Payment,184.04,Branch,Successful
T013130,C00972,P006,2024-08-15,2024-08,Transfer,43.9,Call Centre,Successful
T013131,C00803,P003,2023-02-22,2023-02,Bill Payment,146.25,Call Centre,Failed
T013132,C01559,P010,2023-04-15,2023-04,Refund,69.32,ATM,Successful
T013133,C00837,P007,2023-11-15,2023-11,Refund,117.46,Branch,Successful
T013134,C00064,P004,2023-06-21,2023-06,Bill Payment,253.8,Online Banking,Successful
T013135,C01682,P009,2024-12-28,2024-12,Transfer,363.08,Call Centre,Successful
T013136,C00316,P009,2023-06-10,2023-06,Transfer,1734.54,Mobile App,Successful
T013137,C00289,P002,2023-12-12,2023-12,Transfer,135.48,Online Banking,Successful
T013138,C00625,P009,2024-02-08,2024-02,Transfer,573.69,Online Banking,Successful
T013139,C00931,P006,2023-01-25,2023-01,Bill Payment,342.6,Online Banking,Successful
T013140,C00790,P010,2023-06-27,2023-06,Purchase,1018.0,Mobile App,Successful
T013141,C01683,P010,2024-03-26,2024-03,Transfer,461.21,Call Centre,Successful
T013142,C01922,P004,2023-02-03,2023-02,Withdrawal,100.0,Online Banking,Successful
T013143,C01020,P009,2024-10-23,2024-10,Bill Payment,36.77,Online Banking,Successful
T013144,C01795,P002,2024-11-09,2024-11,Refund,344.6,Mobile App,Successful
T013145,C00075,P004,2023-03-04,2023-03,Purchase,136.83,Mobile App,Successful
T013146,C00457,P004,2024-09-02,2024-09,Purchase,83.23,Online Banking,Successful
T013147,C00417,P001,2023-04-27,2023-04,Purchase,60.68,Branch,Successful
T013148,C01133,P008,2023-10-20,2023-10,Purchase,292.09,Branch,Successful
T013149,C01569,P010,2024-09-14,2024-09,Withdrawal,300.0,Branch,Successful
T013150,C00595,P004,2024-08-26,2024-08,Transfer,156.09,Online Banking,Successful
T013151,C00625,P009,2024-06-17,2024-06,Purchase,468.39,Online Banking,Successful
T013152,C00113,P002,2024-09-18,2024-09,Purchase,218.66,Mobile App,Successful
T013153,C01988,P009,2024-02-05,2024-02,Purchase,59.24,Mobile App,Successful
T013154,C00321,P006,2023-01-30,2023-01,Bill Payment,549.11,Mobile App,Successful
T013155,C01962,P005,2023-05-21,2023-05,Purchase,73.39,Mobile App,Successful
T013156,C00728,P003,2024-08-20,2024-08,Refund,250.58,Call Centre,Successful
T013157,C01394,P010,2023-03-27,2023-03,Purchase,168.06,ATM,Successful
T013158,C00124,P005,2024-10-31,2024-10,Purchase,653.53,Online Banking,Successful
T013159,C01119,P007,2024-10-31,2024-10,Bill Payment,76.4,Mobile App,Failed
T013160,C01995,P005,2024-03-27,2024-03,Transfer,376.14,Online Banking,Successful
T013161,C00695,P007,2023-04-23,2023-04,Purchase,97.15,Call Centre,Successful
T013162,C00669,P005,2024-10-27,2024-10,Purchase,139.46,Call Centre,Failed
T013163,C01774,P001,2023-01-22,2023-01,Transfer,4.49,Online Banking,Successful
T013164,C01564,P010,2024-04-26,2024-04,Withdrawal,1000.0,Mobile App,Failed
T013165,C01012,P002,2023-06-15,2023-06,Purchase,448.37,Online Banking,Successful
T013166,C01084,P004,2024-01-13,2024-01,Transfer,105.21,Online Banking,Successful
T013167,C01838,P009,2023-08-04,2023-08,Bill Payment,71.01,Branch,Successful
T013168,C00911,P001,2024-06-16,2024-06,Bill Payment,141.85,Online Banking,Successful
T013169,C00435,P001,2024-04-03,2024-04,Purchase,538.38,Branch,Successful
T013170,C01504,P003,2024-11-19,2024-11,Bill Payment,30.53,Online Banking,Successful
T013171,C01150,P008,2023-08-27,2023-08,Top-Up,209.4,Mobile App,Failed
T013172,C00149,P008,2024-12-01,2024-12,Purchase,1715.92,Call Centre,Successful
T013173,C00082,P005,2024-01-25,2024-01,Transfer,70.29,Mobile App,Successful
T013174,C01679,P007,2023-05-28,2023-05,Withdrawal,100.0,Online Banking,Successful
T013175,C00577,P001,2023-04-21,2023-04,Purchase,2761.81,Mobile App,Successful
T013176,C00503,P008,2023-08-30,2023-08,Top-Up,490.47,Online Banking,Successful
T013177,C00921,P009,2024-01-12,2024-01,Purchase,281.05,ATM,Successful
T013178,C00370,P004,2023-09-07,2023-09,Transfer,427.22,Call Centre,Successful
T013179,C00537,P010,2024-09-16,2024-09,Bill Payment,157.44,Branch,Successful
T013180,C01451,P006,2023-02-05,2023-02,Purchase,1022.08,Online Banking,Successful
T013181,C01821,P005,2023-11-08,2023-11,Purchase,157.71,Online Banking,Successful
T013182,C01984,P002,2023-11-29,2023-11,Purchase,28.36,Mobile App,Successful
T013183,C01623,P004,2024-10-09,2024-10,Bill Payment,159.11,Online Banking,Successful
T013184,C01884,P002,2023-10-07,2023-10,Bill Payment,84.49,ATM,Successful
T013185,C00110,P005,2024-05-30,2024-05,Transfer,179.59,Branch,Successful
T013186,C01515,P004,2024-06-25,2024-06,Top-Up,184.01,ATM,Failed
T013187,C01948,P007,2024-01-25,2024-01,Purchase,913.39,Call Centre,Successful
T013188,C01416,P009,2024-12-30,2024-12,Withdrawal,2000.0,Mobile App,Successful
T013189,C01011,P008,2024-11-05,2024-11,Bill Payment,326.88,Branch,Successful
T013190,C01217,P008,2023-12-26,2023-12,Bill Payment,243.9,Call Centre,Successful
T013191,C01548,P010,2023-01-08,2023-01,Withdrawal,100.0,Branch,Successful
T013192,C00211,P010,2023-12-09,2023-12,Withdrawal,300.0,Online Banking,Successful
T013193,C01145,P010,2023-08-23,2023-08,Bill Payment,277.13,Branch,Successful
T013194,C00024,P008,2024-08-12,2024-08,Purchase,586.46,Branch,Successful
T013195,C01827,P008,2024-08-24,2024-08,Withdrawal,100.0,Mobile App,Successful
T013196,C00690,P007,2023-09-07,2023-09,Purchase,135.86,Mobile App,Successful
T013197,C00912,P003,2024-07-18,2024-07,Purchase,407.87,Branch,Successful
T013198,C00078,P007,2023-08-09,2023-08,Purchase,223.26,Online Banking,Successful
T013199,C00879,P001,2023-06-08,2023-06,Purchase,1562.93,Mobile App,Successful
T013200,C00316,P002,2024-04-29,2024-04,Bill Payment,949.56,ATM,Successful
T013201,C00959,P008,2023-03-16,2023-03,Withdrawal,300.0,Mobile App,Successful
T013202,C00163,P009,2023-08-25,2023-08,Purchase,563.13,Mobile App,Successful
T013203,C00167,P004,2024-11-25,2024-11,Transfer,59.19,ATM,Successful
T013204,C00461,P010,2023-07-18,2023-07,Purchase,507.4,Online Banking,Successful
T013205,C00838,P005,2023-05-26,2023-05,Purchase,370.17,Call Centre,Successful
T013206,C00216,P008,2023-10-13,2023-10,Withdrawal,300.0,Mobile App,Successful
T013207,C00537,P008,2023-09-02,2023-09,Transfer,420.68,Mobile App,Successful
T013208,C00436,P007,2024-05-02,2024-05,Refund,402.64,Online Banking,Successful
T013209,C01984,P009,2023-01-19,2023-01,Bill Payment,4774.06,Mobile App,Successful
T013210,C01188,P006,2024-02-22,2024-02,Purchase,225.02,Branch,Successful
T013211,C01976,P005,2023-01-11,2023-01,Bill Payment,685.38,Online Banking,Successful
T013212,C00908,P002,2023-01-19,2023-01,Purchase,145.75,Online Banking,Successful
T013213,C01143,P010,2024-07-02,2024-07,Refund,583.89,ATM,Successful
T013214,C01018,P009,2023-05-03,2023-05,Top-Up,687.63,Branch,Successful
T013215,C00102,P003,2023-11-09,2023-11,Withdrawal,1000.0,Online Banking,Successful
T013216,C01165,P007,2024-01-24,2024-01,Transfer,1534.82,Mobile App,Successful
T013217,C00968,P007,2023-08-09,2023-08,Purchase,92.51,Online Banking,Successful
T013218,C00265,P008,2023-12-30,2023-12,Withdrawal,2000.0,Online Banking,Successful
T013219,C01141,P003,2024-11-22,2024-11,Bill Payment,309.09,Branch,Successful
T013220,C00153,P004,2023-09-13,2023-09,Bill Payment,644.77,Mobile App,Successful
T013221,C00323,P008,2023-10-18,2023-10,Top-Up,298.08,ATM,Successful
T013222,C01982,P003,2023-06-12,2023-06,Top-Up,1006.6,Online Banking,Successful
T013223,C00618,P007,2024-10-27,2024-10,Withdrawal,1000.0,Online Banking,Successful
T013224,C01549,P010,2024-12-13,2024-12,Purchase,69.78,Online Banking,Successful
T013225,C00988,P007,2024-08-05,2024-08,Transfer,343.42,ATM,Successful
T013226,C01650,P005,2023-04-05,2023-04,Transfer,224.78,Mobile App,Successful
T013227,C01672,P005,2024-08-26,2024-08,Transfer,444.59,Mobile App,Successful
T013228,C01355,P005,2024-04-08,2024-04,Purchase,237.43,Mobile App,Successful
T013229,C00762,P007,2024-08-09,2024-08,Bill Payment,168.34,Mobile App,Successful
T013230,C00873,P005,2024-10-27,2024-10,Top-Up,225.33,Online Banking,Failed
T013231,C00040,P010,2024-06-02,2024-06,Transfer,252.58,Mobile App,Successful
T013232,C00669,P006,2023-02-23,2023-02,Bill Payment,174.95,Mobile App,Successful
T013233,C00413,P004,2024-11-07,2024-11,Bill Payment,195.69,Online Banking,Successful
T013234,C00336,P007,2023-10-16,2023-10,Bill Payment,156.97,Branch,Successful
T013235,C01843,P010,2023-12-15,2023-12,Top-Up,627.87,Online Banking,Successful
T013236,C01545,P010,2024-01-11,2024-01,Transfer,302.91,ATM,Successful
T013237,C01150,P002,2024-01-23,2024-01,Top-Up,2929.03,Mobile App,Successful
T013238,C01722,P007,2023-02-16,2023-02,Transfer,292.01,Online Banking,Successful
T013239,C00853,P010,2024-04-16,2024-04,Transfer,133.49,Mobile App,Failed
T013240,C01221,P008,2024-02-04,2024-02,Transfer,4618.12,Call Centre,Successful
T013241,C00250,P005,2024-07-15,2024-07,Purchase,385.67,Online Banking,Successful
T013242,C01693,P010,2024-01-17,2024-01,Refund,727.15,Online Banking,Successful
T013243,C01761,P001,2024-12-08,2024-12,Purchase,469.33,Branch,Successful
T013244,C00130,P006,2024-04-08,2024-04,Refund,485.56,Call Centre,Successful
T013245,C01325,P002,2024-09-29,2024-09,Withdrawal,300.0,Online Banking,Successful
T013246,C00416,P010,2024-02-03,2024-02,Purchase,72.8,Online Banking,Successful
T013247,C00090,P006,2024-10-22,2024-10,Purchase,366.6,Online Banking,Successful
T013248,C00814,P006,2023-10-16,2023-10,Transfer,56.98,Branch,Successful
T013249,C01820,P001,2023-04-22,2023-04,Withdrawal,100.0,Mobile App,Successful
T013250,C00970,P009,2023-05-09,2023-05,Bill Payment,110.15,ATM,Failed
T013251,C00861,P005,2023-09-04,2023-09,Bill Payment,362.57,Call Centre,Successful
T013252,C00889,P001,2024-02-10,2024-02,Transfer,353.38,Branch,Successful
T013253,C01425,P006,2023-01-22,2023-01,Transfer,415.41,Mobile App,Successful
T013254,C00914,P003,2023-12-29,2023-12,Transfer,335.64,Mobile App,Successful
T013255,C00280,P003,2024-06-10,2024-06,Transfer,125.52,Online Banking,Successful
T013256,C01058,P010,2023-01-28,2023-01,Purchase,183.63,Online Banking,Successful
T013257,C01736,P009,2023-05-27,2023-05,Bill Payment,673.46,Online Banking,Successful
T013258,C00671,P001,2023-10-13,2023-10,Purchase,792.06,Online Banking,Successful
T013259,C01810,P004,2023-02-15,2023-02,Purchase,69.31,Online Banking,Successful
T013260,C01813,P008,2024-07-13,2024-07,Transfer,45.42,Mobile App,Successful
T013261,C00199,P006,2024-04-29,2024-04,Purchase,109.99,Branch,Successful
T013262,C01994,P004,2023-06-01,2023-06,Purchase,772.57,ATM,Successful
T013263,C00863,P007,2024-10-17,2024-10,Transfer,931.11,Mobile App,Successful
T013264,C00434,P001,2024-10-07,2024-10,Refund,88.48,Mobile App,Successful
T013265,C01268,P004,2024-04-04,2024-04,Top-Up,343.11,ATM,Successful
T013266,C01146,P006,2024-03-04,2024-03,Transfer,1840.65,Mobile App,Reversed
T013267,C01332,P010,2024-08-31,2024-08,Purchase,386.39,Branch,Successful
T013268,C00979,P005,2024-08-28,2024-08,Bill Payment,1168.71,Online Banking,Successful
T013269,C01158,P003,2024-05-18,2024-05,Refund,734.07,Mobile App,Successful
T013270,C00391,P002,2024-01-25,2024-01,Transfer,89.91,Call Centre,Successful
T013271,C01849,P004,2023-11-02,2023-11,Withdrawal,1000.0,Online Banking,Successful
T013272,C01829,P002,2024-10-10,2024-10,Purchase,254.23,Online Banking,Successful
T013273,C00835,P003,2023-08-31,2023-08,Purchase,274.39,Mobile App,Successful
T013274,C00318,P010,2024-05-29,2024-05,Withdrawal,100.0,Online Banking,Successful
T013275,C00091,P003,2024-05-20,2024-05,Purchase,383.58,Mobile App,Successful
T013276,C00984,P006,2023-06-19,2023-06,Purchase,9.68,ATM,Successful
T013277,C00606,P009,2023-08-17,2023-08,Purchase,57.74,Call Centre,Failed
T013278,C01466,P003,2024-08-05,2024-08,Purchase,22.06,Call Centre,Successful
T013279,C01001,P010,2024-01-28,2024-01,Transfer,296.75,Online Banking,Successful
T013280,C00716,P001,2024-07-14,2024-07,Transfer,318.79,Mobile App,Successful
T013281,C01903,P005,2024-07-14,2024-07,Transfer,334.14,Mobile App,Successful
